0.0,60.0
0.1,131.699
0.2,203.398
0.3,275.097
0.4,346.796
0.5,418.495
0.6,490.194
0.7,561.893
0.8,633.592
0.9,705.291
1.0,776.99
1.1,848.689
1.2,920.388
1.3,992.087
1.4,1063.786
1.5,1135.485
1.6,1207.184
1.7,1278.883
1.8,1350.583
1.9,1422.282
2.0,1493.981
2.1,1537.0
2.2,1537.0
2.3,1537.0
2.4,1537.0
2.5,1537.0
2.6,1537.0
2.7,1537.0
2.8,1537.0
2.9,1537.0
3.0,1537.0
3.1,1537.0
3.2,1537.0
3.3,1537.0
3.4,1537.0
3.5,1537.0
3.6,1537.0
3.7,1537.0
3.8,1537.0
3.9,1537.0
4.0,1537.0
4.1,1537.0
4.2,1537.0
4.3,1537.0
4.4,1537.0
4.5,1537.0
4.6,1537.0
4.7,1537.0
4.8,1537.0
4.9,1537.0
5.0,1537.0
5.1,1537.0
5.2,1537.0
5.3,1537.0
5.4,1537.0
5.5,1537.0
5.6,1537.0
5.7,1537.0
5.8,1537.0
5.9,1537.0
6.0,1537.0
6.1,1537.0
6.2,1537.0
6.3,1537.0
6.4,1537.0
6.5,1537.0
6.6,1537.0
6.7,1537.0
6.8,1537.0
6.9,1537.0
7.0,1537.0
7.1,1537.0
7.2,1537.0
7.3,1537.0
7.4,1537.0
7.5,1537.0
7.6,1537.0
7.7,1537.0
7.8,1537.0
7.9,1537.0
8.0,1537.0
8.1,1537.0
8.2,1537.0
8.3,1537.0
8.4,1537.0
8.5,1537.0
8.6,1537.0
8.7,1537.0
8.8,1537.0
8.9,1537.0
9.0,1537.0
9.1,1537.0
9.2,1537.0
9.3,1537.0
9.4,1537.0
9.5,1537.0
9.6,1537.0
9.7,1537.0
9.8,1537.0
9.9,1537.0
