% This is the saturated open-circuit characteristic 
% shown in Figure P5-1.  The first column is the field 
% current in amps, and the second column is the
% open-circuit terminal voltage in volts.  To use
% this file in MATLAB, type "load p51_occ.dat".  The
% data will be loaded into an N x 2 array named
% "p51_occ", with the first column containing If and 
% the second column containing the open-circuit voltage.
% MATLAB function "interp1" can be used to recover
% a value from this curve.
 -1.9400000e+000 -1.2514250e+003
 -1.9250000e+000 -1.2429550e+003
 -1.9100000e+000 -1.2344400e+003
 -1.8950000e+000 -1.2258950e+003
 -1.8800000e+000 -1.2173050e+003
 -1.8650000e+000 -1.2086750e+003
 -1.8500000e+000 -1.2000000e+003
 -1.8010000e+000 -1.1713450e+003
 -1.7520000e+000 -1.1422500e+003
 -1.7030000e+000 -1.1127750e+003
 -1.6540000e+000 -1.0829650e+003
 -1.6050000e+000 -1.0528750e+003
 -1.5560000e+000 -1.0225500e+003
 -1.5070000e+000 -9.9205500e+002
 -1.4580000e+000 -9.6142500e+002
 -1.4090000e+000 -9.3072500e+002
 -1.3600000e+000 -9.0000000e+002
 -1.3240000e+000 -8.7744500e+002
 -1.2880000e+000 -8.5490500e+002
 -1.2520000e+000 -8.3238000e+002
 -1.2160000e+000 -8.0986500e+002
 -1.1800000e+000 -7.8736500e+002
 -1.1440000e+000 -7.6487500e+002
 -1.1080000e+000 -7.4239000e+002
 -1.0720000e+000 -7.1992000e+002
 -1.0360000e+000 -6.9745500e+002
 -1.0000000e+000 -6.7500000e+002
 -9.8800000e-001 -6.6752000e+002
 -9.7600000e-001 -6.6004000e+002
 -9.6400000e-001 -6.5255500e+002
 -9.5200000e-001 -6.4507000e+002
 -9.4000000e-001 -6.3758000e+002
 -9.2800000e-001 -6.3008000e+002
 -9.1600000e-001 -6.2257500e+002
 -9.0400000e-001 -6.1506000e+002
 -8.9200000e-001 -6.0753500e+002
 -8.8000000e-001 -6.0000000e+002
 -8.3400000e-001 -5.7121000e+002
 -7.8800000e-001 -5.4220500e+002
 -7.4200000e-001 -5.1296500e+002
 -6.9600000e-001 -4.8347050e+002
 -6.5000000e-001 -4.5369950e+002
 -6.0400000e-001 -4.2363250e+002
 -5.5800000e-001 -3.9324900e+002
 -5.1200000e-001 -3.6252950e+002
 -4.6600000e-001 -3.3145300e+002
 -4.2000000e-001 -3.0000000e+002
 -3.7800000e-001 -2.7094350e+002
 -3.3600000e-001 -2.4158900e+002
 -2.9400000e-001 -2.1197000e+002
 -2.5200000e-001 -1.8211900e+002
 -2.1000000e-001 -1.5206950e+002
 -1.6800000e-001 -1.2185400e+002
 -1.2600000e-001 -9.1506500e+001
 -8.4000000e-002 -6.1059500e+001
 -4.2000000e-002 -3.0546300e+001
  0.0000000e+000  0.0000000e+000
  4.2000000e-002  3.0546300e+001
  8.4000000e-002  6.1059500e+001
  1.2600000e-001  9.1506500e+001
  1.6800000e-001  1.2185400e+002
  2.1000000e-001  1.5206950e+002
  2.5200000e-001  1.8211900e+002
  2.9400000e-001  2.1197000e+002
  3.3600000e-001  2.4158900e+002
  3.7800000e-001  2.7094350e+002
  4.2000000e-001  3.0000000e+002
  4.6600000e-001  3.3145300e+002
  5.1200000e-001  3.6252950e+002
  5.5800000e-001  3.9324900e+002
  6.0400000e-001  4.2363250e+002
  6.5000000e-001  4.5369950e+002
  6.9600000e-001  4.8347050e+002
  7.4200000e-001  5.1296500e+002
  7.8800000e-001  5.4220500e+002
  8.3400000e-001  5.7121000e+002
  8.8000000e-001  6.0000000e+002
  8.9200000e-001  6.0753500e+002
  9.0400000e-001  6.1506000e+002
  9.1600000e-001  6.2257500e+002
  9.2800000e-001  6.3008000e+002
  9.4000000e-001  6.3758000e+002
  9.5200000e-001  6.4507000e+002
  9.6400000e-001  6.5255500e+002
  9.7600000e-001  6.6004000e+002
  9.8800000e-001  6.6752000e+002
  1.0000000e+000  6.7500000e+002
  1.0360000e+000  6.9745500e+002
  1.0720000e+000  7.1992000e+002
  1.1080000e+000  7.4239000e+002
  1.1440000e+000  7.6487500e+002
  1.1800000e+000  7.8736500e+002
  1.2160000e+000  8.0986500e+002
  1.2520000e+000  8.3238000e+002
  1.2880000e+000  8.5490500e+002
  1.3240000e+000  8.7744500e+002
  1.3600000e+000  9.0000000e+002
  1.4090000e+000  9.3072500e+002
  1.4580000e+000  9.6142500e+002
  1.5070000e+000  9.9205500e+002
  1.5560000e+000  1.0225500e+003
  1.6050000e+000  1.0528750e+003
  1.6540000e+000  1.0829650e+003
  1.7030000e+000  1.1127750e+003
  1.7520000e+000  1.1422500e+003
  1.8010000e+000  1.1713450e+003
  1.8500000e+000  1.2000000e+003
  1.8650000e+000  1.2086750e+003
  1.8800000e+000  1.2173050e+003
  1.8950000e+000  1.2258950e+003
  1.9100000e+000  1.2344400e+003
  1.9250000e+000  1.2429550e+003
  1.9400000e+000  1.2514250e+003
  1.9550000e+000  1.2598650e+003
  1.9700000e+000  1.2682750e+003
  1.9850000e+000  1.2766500e+003
  2.0000000e+000  1.2850000e+003
  2.0400000e+000  1.3071600e+003
  2.0800000e+000  1.3291450e+003
  2.1200000e+000  1.3509600e+003
  2.1600000e+000  1.3726200e+003
  2.2000000e+000  1.3941400e+003
  2.2400000e+000  1.4155250e+003
  2.2800000e+000  1.4367950e+003
  2.3200000e+000  1.4579550e+003
  2.3600000e+000  1.4790200e+003
  2.4000000e+000  1.5000000e+003
  2.4600000e+000  1.5309450e+003
  2.5200000e+000  1.5617100e+003
  2.5800000e+000  1.5922900e+003
  2.6400000e+000  1.6226700e+003
  2.7000000e+000  1.6528350e+003
  2.7600000e+000  1.6827750e+003
  2.8200000e+000  1.7124750e+003
  2.8800000e+000  1.7419200e+003
  2.9400000e+000  1.7711000e+003
  3.0000000e+000  1.8000000e+003
  3.0680000e+000  1.8323100e+003
  3.1360000e+000  1.8642100e+003
  3.2040000e+000  1.8956600e+003
  3.2720000e+000  1.9266200e+003
  3.3400000e+000  1.9570500e+003
  3.4080000e+000  1.9869200e+003
  3.4760000e+000  2.0161850e+003
  3.5440000e+000  2.0448150e+003
  3.6120000e+000  2.0727650e+003
  3.6800000e+000  2.1000000e+003
  3.7120000e+000  2.1126250e+003
  3.7440000e+000  2.1250900e+003
  3.7760000e+000  2.1374050e+003
  3.8080000e+000  2.1495750e+003
  3.8400000e+000  2.1616100e+003
  3.8720000e+000  2.1735150e+003
  3.9040000e+000  2.1853000e+003
  3.9360000e+000  2.1969700e+003
  3.9680000e+000  2.2085350e+003
  4.0000000e+000  2.2200000e+003
  4.0550000e+000  2.2395550e+003
  4.1100000e+000  2.2588150e+003
  4.1650000e+000  2.2777700e+003
  4.2200000e+000  2.2963950e+003
  4.2750000e+000  2.3146650e+003
  4.3300000e+000  2.3325650e+003
  4.3850000e+000  2.3500700e+003
  4.4400000e+000  2.3671550e+003
  4.4950000e+000  2.3838050e+003
  4.5500000e+000  2.4000000e+003
  4.5950000e+000  2.4128400e+003
  4.6400000e+000  2.4253700e+003
  4.6850000e+000  2.4375900e+003
  4.7300000e+000  2.4495050e+003
  4.7750000e+000  2.4611250e+003
  4.8200000e+000  2.4724550e+003
  4.8650000e+000  2.4835050e+003
  4.9100000e+000  2.4942700e+003
